22.1821595278536,-101.006455421448,
22.1666604236126,-101.02014541626,
22.1587512480223,-101.019158363342,
22.1588108665872,-101.020874977112,
22.1542002896769,-101.01943731308,
22.1483176101597,-101.019394397736,
22.1486355991224,-101.014523506165,
22.1430110633361,-101.017441749573,
22.1343253847444,-100.990426540375,
22.1338085997987,-100.988903045654,
22.128362366262,-100.97549200058,
22.1349415489324,-100.957725048065,
22.1507621318444,-100.957124233246,
22.1686078408206,-100.956802368164,
22.1693232117974,-100.972423553467,
22.1680514386559,-100.972530841827,
22.1675347775317,-100.980684757233,
22.1713500764673,-100.982122421265,
22.1833318264709,-101.001133918762,
22.1812554603764,-101.005672216415,
22.1821595278536,-101.006455421448,
