22.186570498934,-101.002550125122,
22.1836696056134,-101.001219749451,
22.1795764624883,-100.995168685913,
22.1699590940548,-101.001949310303,
22.1714693028909,-100.991177558899,
22.169203983554,-100.987658500671,
22.1530277481781,-100.982336997986,
22.1535842097684,-100.980019569397,
22.1531469901327,-100.978817939758,
22.1523321680959,-100.978506803513,
22.1529681271629,-100.974858999252,
22.1524216000133,-100.974751710892,
22.1525607162164,-100.97402215004,
22.1554523147285,-100.974515676498,
22.1552038979454,-100.975974798203,
